participant_id,video_id,start_time,end_time,wander_speed,wander_roundness,wander_cycle_rate,blink_temperature,blink_slope,blink_cycle_rate,beep_pitch,beep_slope,beep_cycle_rate,joy_intensity,sadness_intensity,fear_intensity,anger_intensity,disgust_intensity,surprise_intensity,pleasure,arousal,dominance,appraisal
5ad44f87459c35000113830e,138,2024-05-10 10:25:00,2024-05-10 10:50:00,32.31497157365084,0.6558515559881926,5.811745432205498,0.5454877782613039,1.0,3.7522665136493742,492.7632287144661,0.0,3.707075982354582,2.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,the robot seemed scared or afraid of something
5ad44f87459c35000113830e,139,2024-05-10 10:25:00,2024-05-10 10:50:00,64.89327459596097,0.273128435947001,0.702294388320297,0.1702245380729437,0.0,5.061163750011474,698.4858186915517,-1.0,5.901570553891361,0.0,4.0,1.0,2.0,1.0,0.0,2.0,3.0,5.0,It seems the robot is pretty upset at something and looks like its complaining
5ad44f87459c35000113830e,172,2024-05-10 10:25:00,2024-05-10 10:50:00,67.14014573954046,0.6293536862358451,1.653598299715668,0.151866752654314,-1.0,4.472443856764585,814.879662822932,-1.0,4.209570355247706,4.0,0.0,0.0,0.0,0.0,1.0,8.0,6.0,6.0,the brighter lights and high pitch sounds indicate the robot is happy and excited
5ad44f87459c35000113830e,189,2024-05-10 10:25:00,2024-05-10 10:50:00,74.82621997594833,0.327442585490644,1.5245286645367742,0.8247052924707532,0.0,0.5897147520445287,934.5968737266958,0.0,1.2178380517289042,0.0,1.0,0.0,3.0,1.0,0.0,4.0,2.0,7.0,the robot seems frustrated and annoyed due to its high pitch sounds
5ad44f87459c35000113830e,232,2024-05-10 10:25:00,2024-05-10 10:50:00,94.66068380512296,0.9760640654712917,3.456864583771676,0.491603234782815,0.0,4.534361717291176,387.0232420042157,-1.0,3.091785490512848,5.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,7.0,the different lights and spinning indicates the robot is very happy
5ad44f87459c35000113830e,308,2024-05-10 10:25:00,2024-05-10 10:50:00,80.6491119787097,0.6370738903060555,2.2565473839640617,0.9699929766356944,1.0,3.9425817518495023,627.7075338177383,0.0,1.255717673804611,0.0,0.0,1.0,5.0,0.0,0.0,2.0,2.0,7.0,red light and walking in straight path indicate anger from the robot
5ad44f87459c35000113830e,316,2024-05-10 10:25:00,2024-05-10 10:50:00,71.02839107625186,0.9988686637952924,3.722314266487956,0.5703990692272782,0.0,5.696049030404538,782.6980228535831,0.0,3.564806876704097,1.0,5.0,3.0,0.0,0.0,1.0,3.0,2.0,3.0,the frequent blinking of lights and the sound indicate the robot is afraid of something
5ad44f87459c35000113830e,439,2024-05-10 10:25:00,2024-05-10 10:50:00,34.229431292042136,0.1706375600770115,1.5848882012069223,0.6895754346624017,1.0,4.116694965399802,671.6020846739411,-1.0,2.9909614683128893,0.0,2.0,1.0,0.0,4.0,0.0,2.0,2.0,2.0,the robot seems to move very slow looking like it is disgusted by something
5ad44f87459c35000113830e,468,2024-05-10 10:25:00,2024-05-10 10:50:00,79.11871993914247,0.7938319016247988,3.046922728419304,0.5491751208901405,0.0,3.727636980358511,146.20043504983187,1.0,2.5130901746451855,3.0,1.0,0.0,1.0,0.0,1.0,5.0,2.0,2.0,the robot seems to be in its own thoughts
5ad44f87459c35000113830e,483,2024-05-10 10:25:00,2024-05-10 10:50:00,54.168623220175505,0.3006312428042292,1.7148169646970928,0.3434064909815788,0.0,1.2573623335920274,830.2562013268471,-1.0,2.4231149344705045,3.0,1.0,0.0,2.0,0.0,0.0,7.0,5.0,7.0,the robot seemed commanding and authoritative due to its movements
5ae9cde00335e200019e9eed,37,2024-05-08 20:26:00,2024-05-08 20:54:00,72.68828459084034,0.2170836115255952,5.021863557398319,0.3529267683625221,0.0,0.5168480253778398,790.2409989386797,0.0,4.910131027456373,0.0,1.0,5.0,1.0,1.0,0.0,1.0,7.0,1.0,Seemed terrified and confused as though it didn't know what was happening and couldn't see an escape. 
5ae9cde00335e200019e9eed,52,2024-05-08 20:26:00,2024-05-08 20:54:00,80.34855312667787,0.7709483439102769,4.805504479911178,0.6861299956217408,-1.0,4.539393332321197,895.9508493542671,-1.0,1.886172284372151,0.0,0.0,0.0,4.0,2.0,0.0,1.0,8.0,5.0,The robot seems infuriated as though it is waiting for something pacing up and down angrily 
5ae9cde00335e200019e9eed,93,2024-05-08 20:26:00,2024-05-08 20:54:00,76.3379536382854,0.2343226633965969,0.6908197002485394,0.6556421974673867,-1.0,1.577813843730837,516.0963801667094,1.0,2.5617355261929333,1.0,0.0,0.0,3.0,2.0,0.0,3.0,4.0,3.0,The robot seemed frustrated like it didn't know why it was there 
5ae9cde00335e200019e9eed,97,2024-05-08 20:26:00,2024-05-08 20:54:00,89.20741573907435,0.20291618257761,4.159087643958628,0.4187732664868235,0.0,2.263038493692875,137.08872543647885,0.0,4.383752529975027,4.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,7.0,The robot seemed happy and as if it was surprised it was making beeps so was trying to get it to make little sound patterns by shifting slightly.
5ae9cde00335e200019e9eed,160,2024-05-08 20:26:00,2024-05-08 20:54:00,89.355407981202,0.9597329488024116,2.288044918794185,0.5013575432822108,-1.0,3.446541741490364,900.3885172307491,0.0,5.528825039975345,2.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,4.0,The robot seems lathargic although trying to continue to be happy and entertain itself 
5ae9cde00335e200019e9eed,207,2024-05-08 20:26:00,2024-05-08 20:54:00,46.13951260223985,0.256029412150383,2.933340596500784,0.1054385276511311,0.0,3.390515095554292,454.7081637196243,1.0,3.3127536876127124,0.0,1.0,2.0,3.0,2.0,0.0,2.0,6.0,7.0,The robot seemed overall confused and as though it was becoming increasingly annoyed with the situation. 
5ae9cde00335e200019e9eed,323,2024-05-08 20:26:00,2024-05-08 20:54:00,53.57726321555674,0.3252178141847253,5.687963054515421,0.568455696105957,0.0,2.599270542152226,866.8217954225838,0.0,5.624284145887941,4.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.0,Acting happy but perhaps a little fake about it 
5ae9cde00335e200019e9eed,326,2024-05-08 20:26:00,2024-05-08 20:54:00,56.67212834581733,0.7606084179133177,3.8028117064386606,0.6971076903864741,0.0,0.6004669023677707,436.90624106675386,-1.0,1.5461154952645302,0.0,2.0,4.0,2.0,1.0,0.0,2.0,3.0,4.0,The robot seemed confused and scared as if they didn't know what was happening 
5ae9cde00335e200019e9eed,389,2024-05-08 20:26:00,2024-05-08 20:54:00,70.29568038880825,0.3063660142943263,3.2969037322327495,0.7959141032770276,0.0,2.5196930933743715,681.85068462044,0.0,1.056954693980515,2.0,0.0,1.0,0.0,0.0,4.0,5.0,4.0,8.0,the robot seemed to be trying to work out why it was beeping and seemed shocked 
5ae9cde00335e200019e9eed,461,2024-05-08 20:26:00,2024-05-08 20:54:00,80.49910033121705,0.39581442438066,4.123771689366549,0.0751531086862087,0.0,3.144497589673847,547.3123176023364,0.0,3.2063703229650855,3.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,3.0,The robot seemed quite content just going around and beeping to itself 
5aea88ec1aff900001cc0e55,17,2024-05-08 19:40:00,2024-05-08 19:56:00,83.28231539577246,0.387673788703978,4.387374730780721,0.9878102680668236,0.0,1.553665573708713,932.0032916031778,1.0,3.5076257111504674,1.0,0.0,3.0,4.0,0.0,2.0,3.0,8.0,7.0,"The robot looked like it was watching out for something, or guarding against something. Almost like it was sounding an alarm"
5aea88ec1aff900001cc0e55,116,2024-05-08 19:40:00,2024-05-08 19:56:00,81.64799073711038,0.6983086541295052,1.334719250909984,0.113507498987019,0.0,4.8172230599448085,482.99652449786663,-1.0,3.4456032128073275,0.0,1.0,3.0,2.0,0.0,0.0,3.0,6.0,4.0,"The robot seems to feel constrained, it is moving only in a single line back and forth."
5aea88ec1aff900001cc0e55,169,2024-05-08 19:40:00,2024-05-08 19:56:00,95.68578843027352,0.2620095759630203,4.880756132304668,0.5267104357481003,0.0,5.909680901560932,152.12668115273118,0.0,4.679097551386803,4.0,0.0,0.0,0.0,0.0,1.0,7.0,9.0,7.0,"It almost seems like the robot is dancing, with jerky but repetitive movements."
5aea88ec1aff900001cc0e55,175,2024-05-08 19:40:00,2024-05-08 19:56:00,43.897484159097075,0.4472611527889967,1.1283198976889253,0.3560670940205455,1.0,1.7970165209844708,216.7996698990464,0.0,5.61611556308344,3.0,2.0,0.0,0.0,0.0,0.0,6.0,4.0,6.0,"The robot seemed like it was just entertaining itself, moving slowly and playing some reassuring noises. Like twiddling its thumbs while waiting."
5aea88ec1aff900001cc0e55,217,2024-05-08 19:40:00,2024-05-08 19:56:00,94.09028940834104,0.0776334414258599,5.082188098691404,0.0664657019078731,0.0,3.783032234292478,919.02611060068,-1.0,5.951345249079168,1.0,2.0,3.0,0.0,0.0,3.0,4.0,7.0,5.0,"The robot was moving side to side quite quickly, as if it was looking for something. It seems to be disturbed or confused"
5aea88ec1aff900001cc0e55,262,2024-05-08 19:40:00,2024-05-08 19:56:00,57.69479046575725,0.7077597668394446,3.057311719749123,0.0033761700615286,-1.0,2.9140248489566147,835.6913341209292,-1.0,5.8535126759670675,4.0,2.0,0.0,0.0,0.0,2.0,7.0,6.0,8.0,"It seems happy or content, it is almost singing and just moving from side to side within the box."
5aea88ec1aff900001cc0e55,274,2024-05-08 19:40:00,2024-05-08 19:56:00,44.936358695849776,0.6481928676366806,3.664867618586868,0.3323496971279382,-1.0,3.587910796981305,279.15497943758965,-1.0,1.0749924750998616,0.0,3.0,4.0,0.0,2.0,0.0,3.0,6.0,4.0,"The robot seems uncertain of itself, like its thoughts are racing inside"
5aea88ec1aff900001cc0e55,297,2024-05-08 19:40:00,2024-05-08 19:56:00,96.28941852599382,0.4941988484933972,1.0466350838541985,0.8915981194004416,0.0,2.8021821440197527,677.6172937825322,-1.0,4.355837288312614,4.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.0,"It seems like the robot is just hanging out, talking to itself"
5aea88ec1aff900001cc0e55,338,2024-05-08 19:40:00,2024-05-08 19:56:00,43.770452830940485,0.8221350917592645,3.2059861524030566,0.9052158799022436,0.0,5.898948738351464,762.2833821922541,-1.0,5.040988935623318,3.0,0.0,0.0,1.0,1.0,0.0,6.0,7.0,8.0,The robot seems like it is thinking something through
5aea88ec1aff900001cc0e55,436,2024-05-08 19:40:00,2024-05-08 19:56:00,80.98663202486932,0.9718628786504268,1.078750231768936,0.8019952680915594,-1.0,1.4654371929354966,356.5332452766597,0.0,1.5629120110534132,1.0,4.0,2.0,1.0,0.0,0.0,3.0,3.0,7.0,"The robot was moving very fluidly, but its noises sounded sad, as if it was in mourning"
5b0710e7a84dcf0001beee8a,17,2024-05-03 17:45:00,2024-05-03 18:16:00,83.28231539577246,0.387673788703978,4.387374730780721,0.9878102680668236,0.0,1.553665573708713,932.0032916031778,1.0,3.5076257111504674,1.0,1.0,4.0,4.0,1.0,3.0,2.0,9.0,9.0,"I felt the robot was lost , angry and very agitated with its red eyes and quick jerky movements"
5b0710e7a84dcf0001beee8a,161,2024-05-03 17:45:00,2024-05-03 18:16:00,90.98537269048391,0.1238032765686512,0.8409762065857649,0.9238686012104154,1.0,4.156161007005721,419.82999006286263,0.0,2.8860559053719044,5.0,1.0,1.0,1.0,1.0,3.0,8.0,7.0,8.0,the robot appeared content and happy with its medium pac movements and happy beeping tones
5b0710e7a84dcf0001beee8a,205,2024-05-03 17:45:00,2024-05-03 18:16:00,80.77856143005192,0.0121994446963071,1.554012095555663,0.2687145108357072,0.0,2.716385055799037,139.57029851153493,-1.0,1.1514009828679264,1.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,I thought the robot seemed lost and worried as its movements were slower and its beeps slower and deeper
5b0710e7a84dcf0001beee8a,237,2024-05-03 17:45:00,2024-05-03 18:16:00,79.3925525713712,0.2791074076667428,4.363139868713915,0.7177076293155551,0.0,4.131925084628165,775.1489631831646,0.0,4.517955068033189,2.0,2.0,2.0,1.0,1.0,3.0,4.0,4.0,4.0,the robot seemed subdued as its movements were not as quick and its beeps subdued
5b0710e7a84dcf0001beee8a,246,2024-05-03 17:45:00,2024-05-03 18:16:00,64.25393702462316,0.8455147547647357,4.52175911469385,0.9604703150689602,1.0,3.32957781245932,655.3597441874444,-1.0,4.451319505926222,1.0,2.0,3.0,4.0,3.0,1.0,4.0,6.0,7.0,I thought the robot was angry or annoyed about something because of the red colour and the noises and movements
5b0710e7a84dcf0001beee8a,253,2024-05-03 17:45:00,2024-05-03 18:16:00,75.71107880212367,0.1417810451239347,4.648082959931344,0.3816989744082093,1.0,2.924757309257984,451.3817551545799,0.0,5.5050923195667565,1.0,3.0,3.0,1.0,1.0,1.0,5.0,6.0,6.0,the robot appeared lost and worried and quite anxious with its variegated beeps 
5b0710e7a84dcf0001beee8a,270,2024-05-03 17:45:00,2024-05-03 18:16:00,50.36302264779806,0.9123098505660892,4.350943923462182,0.4161622170358896,0.0,1.2246000529266894,569.0282663330436,1.0,2.318557819351554,2.0,1.0,4.0,2.0,1.0,4.0,3.0,8.0,5.0,I think the robot wasworried and uncertain as it went from side to side a lot and appeared as though it was afraid
5b0710e7a84dcf0001beee8a,359,2024-05-03 17:45:00,2024-05-03 18:16:00,37.50949048437178,0.3938820194453001,5.42372010787949,0.8796798782423139,1.0,3.4572726753540337,385.1397235877812,1.0,5.909528017044067,1.0,3.0,3.0,1.0,1.0,1.0,4.0,6.0,6.0,the robot appeared lost and worried with its rapi slightly sad beeps and movements
5b0710e7a84dcf0001beee8a,403,2024-05-03 17:45:00,2024-05-03 18:16:00,48.107334142550826,0.1102741379290819,1.3200574428774416,0.7509293146431446,0.0,1.880776629317552,246.16906065493825,0.0,2.7071442836895585,1.0,5.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,I felt the robot expressed sadness and worry and seemed resigned
5b0710e7a84dcf0001beee8a,410,2024-05-03 17:45:00,2024-05-03 18:16:00,37.351901633664966,0.6351040536537766,1.1073246281594038,0.040511910803616,0.0,2.2737707388587296,747.7131970226765,1.0,4.04737550066784,2.0,1.0,4.0,1.0,1.0,3.0,2.0,7.0,7.0,I thought the robot was lost and looked as though it were calling for help
5b09da13641b1200010eab05,25,2024-05-01 21:29:00,2024-05-01 22:16:00,95.05754689686,0.2484748335555195,2.9231207631528378,0.5887143556028605,1.0,2.5824471907690167,748.664656188339,-1.0,1.3263100390322506,4.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,7.0,"The robot was moving excitedly, like when dogs get 'zoomies'."
5b09da13641b1200010eab05,75,2024-05-01 21:29:00,2024-05-01 22:16:00,62.8333602566272,0.4127271296456456,4.2145198551006615,0.6724516898393631,1.0,1.454706259071827,979.9165090546012,-1.0,1.2010206473059952,4.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,6.0,The robot is moving in a left-right pattern like a dance.
5b09da13641b1200010eab05,98,2024-05-01 21:29:00,2024-05-01 22:16:00,42.54286617971957,0.5758157456293702,0.9359856536611916,0.5828556744381785,-1.0,5.667134161572903,664.8705505765975,-1.0,2.01078996155411,0.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,The robot is moving at a slow and controlled pace like it's bored.
5b09da13641b1200010eab05,131,2024-05-01 21:29:00,2024-05-01 22:16:00,52.05952629446983,0.0987722771242261,4.911344781052321,0.2569434670731425,-1.0,3.3718243525363505,993.279063142836,1.0,2.366529243532568,3.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,5.0,The robot seems to be in a good relaxed mood with controlled movement.
5b09da13641b1200010eab05,184,2024-05-01 21:29:00,2024-05-01 22:16:00,98.68836883455516,0.9277271069586276,0.9673482473008336,0.0995784141123294,0.0,0.9919836199842392,538.7356181629002,1.0,5.372905334923416,0.0,0.0,4.0,0.0,0.0,0.0,2.0,6.0,6.0,The robot moved in a way that had of feeling of nervousness and panic.
5b09da13641b1200010eab05,258,2024-05-01 21:29:00,2024-05-01 22:16:00,40.135763017460704,0.7767277797684073,5.346373609267175,0.5120920762419701,0.0,2.3565809880383313,609.9529865197837,1.0,2.072536937892437,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,7.0,The robot is moving at a controlled pace like it's focused on a task.
5b09da13641b1200010eab05,370,2024-05-01 21:29:00,2024-05-01 22:16:00,47.306293938308954,0.586355684325099,5.982832595705986,0.0812671668827533,0.0,1.6479851580224931,518.9319805242121,0.0,3.035944173578173,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,The robot is moving at a slow pace without any extravagant movements.
5b09da13641b1200010eab05,378,2024-05-01 21:29:00,2024-05-01 22:16:00,34.50579189695418,0.7919003311544657,1.768500318750739,0.4945252547040581,-1.0,2.659877039026469,223.09165531769395,0.0,5.216043162159622,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,6.0,The robot is moving in a slow and carefree manner.
5b09da13641b1200010eab05,467,2024-05-01 21:29:00,2024-05-01 22:16:00,49.40875777974725,0.4204469202086329,4.809580514207482,0.4475710168480873,-1.0,1.6324044754728677,687.1659813448787,0.0,4.262798743788153,0.0,3.0,3.0,0.0,0.0,0.0,3.0,6.0,6.0,The robot moves in a way to conveys it isn't sure what to do.
5b09da13641b1200010eab05,470,2024-05-01 21:29:00,2024-05-01 22:16:00,60.97698119468987,0.977846797555685,3.94468563888222,0.3179925633594394,-1.0,2.254865095950663,222.36875304952264,1.0,2.929590758867562,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,5.0,The robot is moving like it's pacing back and forth in an anxious manner.
5b222aff59f9620001c109cb,77,2024-05-08 21:00:00,2024-05-08 21:30:00,81.12462678924203,0.3467526165768504,3.126251659821719,0.4446489242836833,0.0,5.569883176591247,851.0696445591748,-1.0,0.758171125780791,1.0,3.0,4.0,2.0,3.0,3.0,2.0,7.0,3.0,The beeps it makes sound like alarms and it might be very scared.
5b222aff59f9620001c109cb,149,2024-05-08 21:00:00,2024-05-08 21:30:00,65.48886044882238,0.2934235371649265,2.763126652687788,0.2899616677314043,1.0,3.850106257945299,500.83953607827425,-1.0,1.3962269709445536,3.0,2.0,3.0,3.0,2.0,4.0,7.0,8.0,2.0,It seemed to be very energetic with joy or being uncertain.
5b222aff59f9620001c109cb,186,2024-05-08 21:00:00,2024-05-08 21:30:00,36.2709217518568,0.502710385248065,0.6531517305411398,0.6829896587878466,0.0,3.2625854071229696,124.76860266178846,-1.0,2.6458669174462557,1.0,4.0,3.0,2.0,3.0,1.0,3.0,1.0,7.0,It seemed very bored or sad and was really not showing emotion much.
5b222aff59f9620001c109cb,263,2024-05-08 21:00:00,2024-05-08 21:30:00,35.096930637955666,0.3403608500957489,3.4501872435212135,0.6285935146734118,0.0,1.605216781143099,173.04735742509365,0.0,3.74447558587417,3.0,3.0,2.0,1.0,2.0,1.0,5.0,3.0,8.0,"It seemed to be in control with low emotion, singing alone."
5b222aff59f9620001c109cb,318,2024-05-08 21:00:00,2024-05-08 21:30:00,53.208149671554565,0.8080044342204928,1.9423298863694072,0.3123304937034845,1.0,1.666804449632764,936.1989311873912,0.0,3.9806579975411296,2.0,3.0,4.0,4.0,4.0,3.0,2.0,8.0,7.0,The robot seemed confused or irritated with beeps sounding like it.
5b222aff59f9620001c109cb,365,2024-05-08 21:00:00,2024-05-08 21:30:00,80.02663438208401,0.4800307042896747,2.5914729246869683,0.8332838453352451,0.0,1.743455276824534,474.7115689329803,1.0,4.860669779591262,2.0,2.0,4.0,3.0,2.0,3.0,3.0,8.0,4.0,It might be scared and the beeps sound like it.
5b222aff59f9620001c109cb,433,2024-05-08 21:00:00,2024-05-08 21:30:00,86.22174452990294,0.1045282213017344,5.412413922138512,0.4276321101933718,0.0,2.901063958648592,597.4113308824599,-1.0,2.5480843684636056,3.0,2.0,2.0,3.0,2.0,4.0,4.0,8.0,4.0,It sounded surprised and maybe joyful but might be panic as well.
5b222aff59f9620001c109cb,438,2024-05-08 21:00:00,2024-05-08 21:30:00,62.98015210777521,0.787608789280057,4.886297608260065,0.0654110657051205,0.0,5.559129971079528,462.36376240849495,0.0,1.1415190198458731,1.0,5.0,3.0,2.0,3.0,1.0,1.0,2.0,8.0,The robot definitely sounded sad and was wandering around slowly singing.
5b222aff59f9620001c109cb,443,2024-05-08 21:00:00,2024-05-08 21:30:00,56.28272511065006,0.019354217685759,2.5802027485333383,0.3480515507981181,-1.0,5.302382904104888,743.1803702376783,-1.0,2.8718326766975224,4.0,2.0,3.0,3.0,2.0,4.0,5.0,7.0,2.0,It sounded like it was excited or irritated and was not moving big distances.
5b222aff59f9620001c109cb,494,2024-05-08 21:00:00,2024-05-08 21:30:00,47.74038264527917,0.506392739713192,3.689099796582014,0.1183826606720686,1.0,1.01006713276729,206.67485808953643,0.0,1.4072838607244194,2.0,4.0,3.0,2.0,3.0,1.0,2.0,1.0,7.0,It might have been bored or sad because of slow movement and deep beeps.
5b22d5a51eef1b00016f3bbf,44,2024-05-09 19:20:00,2024-05-09 19:53:00,66.26429561525583,0.9795850235968828,3.2180749448016286,0.0780987273901701,1.0,1.6216732240282,176.32246790453792,-1.0,4.6032201568596065,2.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,Robot is moving slow and it seems like it is strolling on the board. 
5b22d5a51eef1b00016f3bbf,68,2024-05-09 19:20:00,2024-05-09 19:53:00,74.42718727514148,0.5842299833893776,5.1142743160016835,0.2205150472000241,1.0,5.291629442479461,114.98656291514637,0.0,3.244438690599054,4.0,1.0,1.0,1.0,1.0,3.0,7.0,5.0,7.0,It's moving fine with the right pace without taking sudden pauses. 
5b22d5a51eef1b00016f3bbf,85,2024-05-09 19:20:00,2024-05-09 19:53:00,66.71564516611397,0.4037788435816765,4.900956138037145,0.8029319681227207,0.0,2.644104972947389,221.0937088355422,-1.0,5.709719893522561,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,Robot looks trembling when it is moving because it is taking frequent pauses while moving. 
5b22d5a51eef1b00016f3bbf,125,2024-05-09 19:20:00,2024-05-09 19:53:00,74.9463121406734,0.4982988862320781,3.467634344473481,0.3307187734171748,-1.0,5.915386843495071,764.6800155751407,0.0,5.884795111138374,2.0,2.0,3.0,1.0,1.0,2.0,4.0,6.0,4.0,I find the robot confusing because it is moving randomly on the board without any proper direction. 
5b22d5a51eef1b00016f3bbf,169,2024-05-09 19:20:00,2024-05-09 19:53:00,95.68578843027352,0.2620095759630203,4.880756132304668,0.5267104357481003,0.0,5.909680901560932,152.12668115273118,0.0,4.679097551386803,4.0,1.0,1.0,1.0,1.0,4.0,7.0,6.0,5.0,I feel like robot is dancing because it is moving fast. 
5b22d5a51eef1b00016f3bbf,172,2024-05-09 19:20:00,2024-05-09 19:53:00,67.14014573954046,0.6293536862358451,1.653598299715668,0.151866752654314,-1.0,4.472443856764585,814.879662822932,-1.0,4.209570355247706,4.0,2.0,1.0,1.0,1.0,3.0,8.0,7.0,5.0,Robot looks healthy and normal because it is moving in a steady manner with the right pace. 
5b22d5a51eef1b00016f3bbf,303,2024-05-09 19:20:00,2024-05-09 19:53:00,43.2679835613817,0.312247003428638,4.961378791369498,0.2258080504834652,1.0,4.210333374328911,590.9570441581309,-1.0,3.934615073725581,3.0,2.0,1.0,1.0,1.0,3.0,6.0,6.0,3.0,Robot looks humble and steady with its slow pace. I don't find anything unusual or confusing about it. 
5b22d5a51eef1b00016f3bbf,424,2024-05-09 19:20:00,2024-05-09 19:53:00,93.88221855275332,0.9064374445006252,5.972534483764321,0.595795857720077,-1.0,5.03395977197215,702.2557464428246,0.0,5.0241925017908216,1.0,1.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,Robot looks jittery because it is moving in an abnormal manner. 
5b22d5a51eef1b00016f3bbf,449,2024-05-09 19:20:00,2024-05-09 19:53:00,89.00231362320483,0.2892853487282991,5.871626487001777,0.9791998844593764,0.0,0.77447823388502,477.386690210551,0.0,2.571615752764046,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,Robot looks confusing and it doesn't know where to go. 
5b22d5a51eef1b00016f3bbf,465,2024-05-09 19:20:00,2024-05-09 19:53:00,83.67183213122189,0.160992425866425,3.4402176127769053,0.1743239276111126,1.0,5.078071024734527,805.3288906812668,0.0,1.6089837476611135,1.0,3.0,2.0,2.0,1.0,3.0,2.0,4.0,4.0,It looks nervous and confusing because it is moving slow but in a jittery way.
5b25100be72c860001632802,17,2024-05-09 18:26:00,2024-05-09 19:11:00,83.28231539577246,0.387673788703978,4.387374730780721,0.9878102680668236,0.0,1.553665573708713,932.0032916031778,1.0,3.5076257111504674,0.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,very distressed as if abandoned or fearful of something
5b25100be72c860001632802,128,2024-05-09 18:26:00,2024-05-09 19:11:00,87.84407512284815,0.6157051287591457,3.0022493419237435,0.9555549537763,0.0,4.606389948166907,523.918227199465,-1.0,3.691624872852117,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,seems like its losing control 
5b25100be72c860001632802,150,2024-05-09 18:26:00,2024-05-09 19:11:00,61.873621037229896,0.9200319992378354,5.125668389722705,0.7039844710379839,0.0,1.732722796034068,859.8706303164363,0.0,5.207803420722485,5.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,8.0,very cheery and in control and free as a bird
5b25100be72c860001632802,183,2024-05-09 18:26:00,2024-05-09 19:11:00,33.944894559681416,0.3042831169441342,4.1922545484267175,0.9042858220636844,-1.0,4.375938003882766,855.5834838189185,0.0,0.8511878699064255,3.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,happy with their own company almost like it was walking and singing
5b25100be72c860001632802,185,2024-05-09 18:26:00,2024-05-09 19:11:00,92.26506777107716,0.1256614467129111,4.479620531667024,0.3158392328768968,-1.0,1.2328180349431932,708.8031636551023,0.0,3.6251565632410343,4.0,1.0,1.0,1.0,1.0,1.0,7.0,4.0,5.0,seemed happy and like it was kind of dancing 
5b25100be72c860001632802,216,2024-05-09 18:26:00,2024-05-09 19:11:00,96.41272840090096,0.8693097922950983,3.115458285436034,0.3462645355612039,-1.0,4.199579830747098,300.71809254586697,0.0,3.5512642497196794,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,seemed like it was on a mission to do something 
5b25100be72c860001632802,282,2024-05-09 18:26:00,2024-05-09 19:11:00,37.02291764318943,0.9738375432789326,2.379118635784834,0.2470707586035132,0.0,5.277323791291565,461.66101694107056,1.0,4.437736228574067,1.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,it seems like its unsure what its doing
5b25100be72c860001632802,382,2024-05-09 18:26:00,2024-05-09 19:11:00,51.91311881877482,0.7236617300659418,4.230109916534275,0.989685108885169,0.0,1.9339729729108512,449.1119299083948,0.0,2.8120782342739403,3.0,3.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,looked a bit lost or waiting on something to happen
5b25100be72c860001632802,410,2024-05-09 18:26:00,2024-05-09 19:11:00,37.351901633664966,0.6351040536537766,1.1073246281594038,0.040511910803616,0.0,2.2737707388587296,747.7131970226765,1.0,4.04737550066784,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,seemed to be very lost and confused slightly
5b25100be72c860001632802,484,2024-05-09 18:26:00,2024-05-09 19:11:00,77.3666831664741,0.9235355127602816,3.390991625841707,0.6637536808848381,1.0,3.288813417777419,457.1593012660742,0.0,4.175530021078885,3.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,7.0,looked in control and was chilling alone
